Sheet,Metric,Month,MonthParsed,Value,Property,Year,Month_Name,Is_Negative
Copia - CRES,Other,2024-11,2024-11-01,0.41,Copia,2024.0,November,False
Copia - CRES,Effective Rental Income,2024-11,2024-11-01,5.659999999999998,Copia,2024.0,November,False
Copia - CRES,Net Eff. Gross Income,2024-11,2024-11-01,5.659999999999998,Copia,2024.0,November,False
Copia - CRES,General & Admin.,2024-11,2024-11-01,-1.05529,Copia,2024.0,November,True
Copia - CRES,Management Fee,2024-11,2024-11-01,-0.3717,Copia,2024.0,November,True
Copia - CRES,Payroll,2024-11,2024-11-01,-0.4569,Copia,2024.0,November,True
Copia - CRES,Insurance,2024-11,2024-11-01,0.0,Copia,2024.0,November,False
Copia - CRES,Property Taxes,2024-11,2024-11-01,0.0,Copia,2024.0,November,False
Copia - CRES,Leasing & Marketing,2024-11,2024-11-01,-0.2,Copia,2024.0,November,True
Copia - CRES,Professional fees,2024-11,2024-11-01,0.0,Copia,2024.0,November,False
Copia - CRES,Landscaping,2024-11,2024-11-01,0.0,Copia,2024.0,November,False
Copia - CRES,Security & Life Safety,2024-11,2024-11-01,0.0,Copia,2024.0,November,False
Copia - CRES,Repairs & Maintenance,2024-11,2024-11-01,-1.775,Copia,2024.0,November,True
Copia - CRES,Unit T/O Refurbishment,2024-11,2024-11-01,0.0,Copia,2024.0,November,False
Copia - CRES,Utilities,2024-11,2024-11-01,0.0,Copia,2024.0,November,False
Copia - CRES,Trash Removal,2024-11,2024-11-01,-0.052,Copia,2024.0,November,True
Copia - CRES,Miscellaneous,2024-11,2024-11-01,0.0,Copia,2024.0,November,False
Copia - CRES,Other,2024-11,2024-11-01,0.0,Copia,2024.0,November,False
Copia - CRES,Total Expense,2024-11,2024-11-01,-3.91089,Copia,2024.0,November,True
Copia - CRES,EBITDA (NOI),2024-11,2024-11-01,1.7491099999999982,Copia,2024.0,November,False
Copia - CRES,Repl. Reserve Fund,2024-11,2024-11-01,0.0,Copia,2024.0,November,False
Copia - CRES,State Franchise Fee,2024-11,2024-11-01,0.0,Copia,2024.0,November,False
Copia - CRES,Partnership Professional Fees,2024-11,2024-11-01,0.0,Copia,2024.0,November,False
Copia - CRES,Asset Management Fees,2024-11,2024-11-01,0.0,Copia,2024.0,November,False
Copia - CRES,Debt Service,2024-11,2024-11-01,0.0,Copia,2024.0,November,False
Copia - CRES,Other 2,2024-11,2024-11-01,0.0,Copia,2024.0,November,False
Copia - CRES,Total Below Line,2024-11,2024-11-01,0.0,Copia,2024.0,November,False
Copia - CRES,Renovations,2024-11,2024-11-01,0.0,Copia,2024.0,November,False
Copia - CRES,Monthly Cash Flow,2024-11,2024-11-01,1.7491099999999982,Copia,2024.0,November,False
Copia - CRES,Total Cash,2024-11,2024-11-01,0.0,Copia,2024.0,November,False
Pooler Station - CRES,Property Asking Rent,2024-03,2024-03-01,255.85,Pooler Station,2024.0,March,False
Pooler Station - CRES,Loss to lease,2024-03,2024-03-01,-10.417,Pooler Station,2024.0,March,True
Pooler Station - CRES,Gross Scheduled Rent,2024-03,2024-03-01,245.433,Pooler Station,2024.0,March,False
Pooler Station - CRES,Vacancy,2024-03,2024-03-01,-23.61121,Pooler Station,2024.0,March,True
Pooler Station - CRES,Non Revenue Units,2024-03,2024-03-01,-1.45,Pooler Station,2024.0,March,True
Pooler Station - CRES,Concessions,2024-03,2024-03-01,-1.0,Pooler Station,2024.0,March,True
Pooler Station - CRES,Delinquency,2024-03,2024-03-01,-7.49266,Pooler Station,2024.0,March,True
Pooler Station - CRES,Effective Rental Income,2024-03,2024-03-01,211.87913,Pooler Station,2024.0,March,False
Pooler Station - CRES,Parking Garage Income,2024-03,2024-03-01,0.5,Pooler Station,2024.0,March,False
Pooler Station - CRES,Utility Income,2024-03,2024-03-01,0.98475,Pooler Station,2024.0,March,False
Pooler Station - CRES,Other - Income,2024-03,2024-03-01,6.518539999999999,Pooler Station,2024.0,March,False
Pooler Station - CRES,Total Other Income,2024-03,2024-03-01,8.00329,Pooler Station,2024.0,March,False
Pooler Station - CRES,Net Eff. Gross Income,2024-03,2024-03-01,219.88242,Pooler Station,2024.0,March,False
Pooler Station - CRES,General & Admin.,2024-03,2024-03-01,-8.17272,Pooler Station,2024.0,March,True
Pooler Station - CRES,Management Fee,2024-03,2024-03-01,-6.12611,Pooler Station,2024.0,March,True
Pooler Station - CRES,Payroll,2024-03,2024-03-01,-28.76766,Pooler Station,2024.0,March,True
Pooler Station - CRES,Insurance,2024-03,2024-03-01,-10.94566,Pooler Station,2024.0,March,True
Pooler Station - CRES,Property Taxes,2024-03,2024-03-01,-20.48995,Pooler Station,2024.0,March,True
Pooler Station - CRES,Leasing & Marketing,2024-03,2024-03-01,-5.87868,Pooler Station,2024.0,March,True
Pooler Station - CRES,Professional fees,2024-03,2024-03-01,0.0,Pooler Station,2024.0,March,False
Pooler Station - CRES,Landscaping,2024-03,2024-03-01,-5.995,Pooler Station,2024.0,March,True
Pooler Station - CRES,Security & Life Safety,2024-03,2024-03-01,0.0,Pooler Station,2024.0,March,False
Pooler Station - CRES,Repairs & Maintenance,2024-03,2024-03-01,-2.20289,Pooler Station,2024.0,March,True
Pooler Station - CRES,Unit T/O Refurbishment,2024-03,2024-03-01,-1.445,Pooler Station,2024.0,March,True
Pooler Station - CRES,Utilities,2024-03,2024-03-01,-3.1662600000000003,Pooler Station,2024.0,March,True
Pooler Station - CRES,Trash Removal,2024-03,2024-03-01,-3.95379,Pooler Station,2024.0,March,True
Pooler Station - CRES,Miscellaneous,2024-03,2024-03-01,0.0,Pooler Station,2024.0,March,False
Pooler Station - CRES,Other - Expense,2024-03,2024-03-01,0.0,Pooler Station,2024.0,March,False
Pooler Station - CRES,Total Expense,2024-03,2024-03-01,-97.14372,Pooler Station,2024.0,March,True
Pooler Station - CRES,EBITDA (NOI),2024-03,2024-03-01,122.7387,Pooler Station,2024.0,March,False
Pooler Station - CRES,Repl. Reserve Fund,2024-03,2024-03-01,-15.64493,Pooler Station,2024.0,March,True
Pooler Station - CRES,State Franchise Fee,2024-03,2024-03-01,0.0,Pooler Station,2024.0,March,False
Pooler Station - CRES,Partnership Professional Fees,2024-03,2024-03-01,-5.71506,Pooler Station,2024.0,March,True
Pooler Station - CRES,Asset Management Fees,2024-03,2024-03-01,-2.04204,Pooler Station,2024.0,March,True
Pooler Station - CRES,Debt Service,2024-03,2024-03-01,-139.64952,Pooler Station,2024.0,March,True
Pooler Station - CRES,Other - Below Line,2024-03,2024-03-01,0.0,Pooler Station,2024.0,March,False
Pooler Station - CRES,Total Below Line,2024-03,2024-03-01,-163.05155,Pooler Station,2024.0,March,True
Pooler Station - CRES,Renovations,2024-03,2024-03-01,0.0,Pooler Station,2024.0,March,False
Pooler Station - CRES,Monthly Cash Flow,2024-03,2024-03-01,-40.31285,Pooler Station,2024.0,March,True
Pooler Station - CRES,Total Cash,2024-03,2024-03-01,0.0,Pooler Station,2024.0,March,False
Pooler Station - CRES,Property Asking Rent,2024-04,2024-04-01,255.85,Pooler Station,2024.0,April,False
Pooler Station - CRES,Loss to lease,2024-04,2024-04-01,-9.504,Pooler Station,2024.0,April,True
Pooler Station - CRES,Gross Scheduled Rent,2024-04,2024-04-01,246.346,Pooler Station,2024.0,April,False
Pooler Station - CRES,Vacancy,2024-04,2024-04-01,-24.301759999999998,Pooler Station,2024.0,April,True
Pooler Station - CRES,Non Revenue Units,2024-04,2024-04-01,-1.45,Pooler Station,2024.0,April,True
Pooler Station - CRES,Concessions,2024-04,2024-04-01,-7.0,Pooler Station,2024.0,April,True
Pooler Station - CRES,Delinquency,2024-04,2024-04-01,-29.19303,Pooler Station,2024.0,April,True
Pooler Station - CRES,Effective Rental Income,2024-04,2024-04-01,184.40121000000002,Pooler Station,2024.0,April,False
Pooler Station - CRES,Parking Garage Income,2024-04,2024-04-01,0.5,Pooler Station,2024.0,April,False
Pooler Station - CRES,Utility Income,2024-04,2024-04-01,0.98299,Pooler Station,2024.0,April,False
Pooler Station - CRES,Other - Income,2024-04,2024-04-01,9.651290000000001,Pooler Station,2024.0,April,False
Pooler Station - CRES,Total Other Income,2024-04,2024-04-01,11.13428,Pooler Station,2024.0,April,False
Pooler Station - CRES,Net Eff. Gross Income,2024-04,2024-04-01,195.53549,Pooler Station,2024.0,April,False
Pooler Station - CRES,General & Admin.,2024-04,2024-04-01,-5.3051900000000005,Pooler Station,2024.0,April,True
Pooler Station - CRES,Management Fee,2024-04,2024-04-01,-6.513229999999999,Pooler Station,2024.0,April,True
Pooler Station - CRES,Payroll,2024-04,2024-04-01,-19.821990000000003,Pooler Station,2024.0,April,True
Pooler Station - CRES,Insurance,2024-04,2024-04-01,-10.94566,Pooler Station,2024.0,April,True
Pooler Station - CRES,Property Taxes,2024-04,2024-04-01,-17.88791,Pooler Station,2024.0,April,True
Pooler Station - CRES,Leasing & Marketing,2024-04,2024-04-01,-8.84123,Pooler Station,2024.0,April,True
Pooler Station - CRES,Professional fees,2024-04,2024-04-01,0.0,Pooler Station,2024.0,April,False
Pooler Station - CRES,Landscaping,2024-04,2024-04-01,-2.972,Pooler Station,2024.0,April,True
Pooler Station - CRES,Security & Life Safety,2024-04,2024-04-01,0.0,Pooler Station,2024.0,April,False
Pooler Station - CRES,Repairs & Maintenance,2024-04,2024-04-01,-1.3275,Pooler Station,2024.0,April,True
Pooler Station - CRES,Unit T/O Refurbishment,2024-04,2024-04-01,0.0,Pooler Station,2024.0,April,False
Pooler Station - CRES,Utilities,2024-04,2024-04-01,-1.4075799999999998,Pooler Station,2024.0,April,True
Pooler Station - CRES,Trash Removal,2024-04,2024-04-01,-7.903689999999999,Pooler Station,2024.0,April,True
Pooler Station - CRES,Miscellaneous,2024-04,2024-04-01,0.0,Pooler Station,2024.0,April,False
Pooler Station - CRES,Other - Expense,2024-04,2024-04-01,0.0,Pooler Station,2024.0,April,False
Pooler Station - CRES,Total Expense,2024-04,2024-04-01,-82.92598,Pooler Station,2024.0,April,True
Pooler Station - CRES,EBITDA (NOI),2024-04,2024-04-01,112.60951000000001,Pooler Station,2024.0,April,False
Pooler Station - CRES,Repl. Reserve Fund,2024-04,2024-04-01,-14.52604,Pooler Station,2024.0,April,True
Pooler Station - CRES,State Franchise Fee,2024-04,2024-04-01,0.0,Pooler Station,2024.0,April,False
Pooler Station - CRES,Partnership Professional Fees,2024-04,2024-04-01,-1.27545,Pooler Station,2024.0,April,True
Pooler Station - CRES,Asset Management Fees,2024-04,2024-04-01,-3.6466999999999987,Pooler Station,2024.0,April,True
Pooler Station - CRES,Debt Service,2024-04,2024-04-01,-136.71759000000003,Pooler Station,2024.0,April,True
Pooler Station - CRES,Other - Below Line,2024-04,2024-04-01,0.0,Pooler Station,2024.0,April,False
Pooler Station - CRES,Total Below Line,2024-04,2024-04-01,-156.16578000000004,Pooler Station,2024.0,April,True
Pooler Station - CRES,Renovations,2024-04,2024-04-01,0.0,Pooler Station,2024.0,April,False
Pooler Station - CRES,Monthly Cash Flow,2024-04,2024-04-01,-43.556270000000026,Pooler Station,2024.0,April,True
Pooler Station - CRES,Total Cash,2024-04,2024-04-01,0.0,Pooler Station,2024.0,April,False
Pooler Station - CRES,Property Asking Rent,2024-05,2024-05-01,255.85,Pooler Station,2024.0,May,False
Pooler Station - CRES,Loss to lease,2024-05,2024-05-01,-5.097,Pooler Station,2024.0,May,True
Pooler Station - CRES,Gross Scheduled Rent,2024-05,2024-05-01,250.753,Pooler Station,2024.0,May,False
Pooler Station - CRES,Vacancy,2024-05,2024-05-01,-28.506439999999998,Pooler Station,2024.0,May,True
Pooler Station - CRES,Non Revenue Units,2024-05,2024-05-01,-3.075,Pooler Station,2024.0,May,True
Pooler Station - CRES,Concessions,2024-05,2024-05-01,-1.0,Pooler Station,2024.0,May,True
Pooler Station - CRES,Delinquency,2024-05,2024-05-01,-27.04336,Pooler Station,2024.0,May,True
Pooler Station - CRES,Effective Rental Income,2024-05,2024-05-01,191.1282,Pooler Station,2024.0,May,False
Pooler Station - CRES,Parking Garage Income,2024-05,2024-05-01,0.5,Pooler Station,2024.0,May,False
Pooler Station - CRES,Utility Income,2024-05,2024-05-01,0.97053,Pooler Station,2024.0,May,False
Pooler Station - CRES,Other - Income,2024-05,2024-05-01,19.156989999999997,Pooler Station,2024.0,May,False
Pooler Station - CRES,Total Other Income,2024-05,2024-05-01,20.627519999999997,Pooler Station,2024.0,May,False
Pooler Station - CRES,Net Eff. Gross Income,2024-05,2024-05-01,211.75572,Pooler Station,2024.0,May,False
Pooler Station - CRES,General & Admin.,2024-05,2024-05-01,-8.56443,Pooler Station,2024.0,May,True
Pooler Station - CRES,Management Fee,2024-05,2024-05-01,-6.1009899999999995,Pooler Station,2024.0,May,True
Pooler Station - CRES,Payroll,2024-05,2024-05-01,-20.25426,Pooler Station,2024.0,May,True
Pooler Station - CRES,Insurance,2024-05,2024-05-01,-10.94566,Pooler Station,2024.0,May,True
Pooler Station - CRES,Property Taxes,2024-05,2024-05-01,-17.356720000000003,Pooler Station,2024.0,May,True
Pooler Station - CRES,Leasing & Marketing,2024-05,2024-05-01,-8.82851,Pooler Station,2024.0,May,True
Pooler Station - CRES,Professional fees,2024-05,2024-05-01,0.0,Pooler Station,2024.0,May,False
Pooler Station - CRES,Landscaping,2024-05,2024-05-01,-2.993,Pooler Station,2024.0,May,True
Pooler Station - CRES,Security & Life Safety,2024-05,2024-05-01,0.0,Pooler Station,2024.0,May,False
Pooler Station - CRES,Repairs & Maintenance,2024-05,2024-05-01,-1.5944200000000002,Pooler Station,2024.0,May,True
Pooler Station - CRES,Unit T/O Refurbishment,2024-05,2024-05-01,-0.3222,Pooler Station,2024.0,May,True
Pooler Station - CRES,Utilities,2024-05,2024-05-01,-3.17965,Pooler Station,2024.0,May,True
Pooler Station - CRES,Trash Removal,2024-05,2024-05-01,-5.2244399999999995,Pooler Station,2024.0,May,True
Pooler Station - CRES,Miscellaneous,2024-05,2024-05-01,0.0,Pooler Station,2024.0,May,False
Pooler Station - CRES,Other - Expense,2024-05,2024-05-01,0.0,Pooler Station,2024.0,May,False
Pooler Station - CRES,Total Expense,2024-05,2024-05-01,-85.36428,Pooler Station,2024.0,May,True
Pooler Station - CRES,EBITDA (NOI),2024-05,2024-05-01,126.39144,Pooler Station,2024.0,May,False
Pooler Station - CRES,Repl. Reserve Fund,2024-05,2024-05-01,-12.24345,Pooler Station,2024.0,May,True
Pooler Station - CRES,State Franchise Fee,2024-05,2024-05-01,0.0,Pooler Station,2024.0,May,False
Pooler Station - CRES,Partnership Professional Fees,2024-05,2024-05-01,-10.62186,Pooler Station,2024.0,May,True
Pooler Station - CRES,Asset Management Fees,2024-05,2024-05-01,87.5679,Pooler Station,2024.0,May,False
Pooler Station - CRES,Debt Service,2024-05,2024-05-01,-124.13056,Pooler Station,2024.0,May,True
Pooler Station - CRES,Other - Below Line,2024-05,2024-05-01,0.0,Pooler Station,2024.0,May,False
Pooler Station - CRES,Total Below Line,2024-05,2024-05-01,-59.427970000000016,Pooler Station,2024.0,May,True
Pooler Station - CRES,Renovations,2024-05,2024-05-01,0.0,Pooler Station,2024.0,May,False
Pooler Station - CRES,Monthly Cash Flow,2024-05,2024-05-01,66.96346999999999,Pooler Station,2024.0,May,False
Pooler Station - CRES,Total Cash,2024-05,2024-05-01,0.0,Pooler Station,2024.0,May,False
Pooler Station - CRES,Property Asking Rent,2024-06,2024-06-01,281.795,Pooler Station,2024.0,June,False
Pooler Station - CRES,Loss to lease,2024-06,2024-06-01,-21.581,Pooler Station,2024.0,June,True
Pooler Station - CRES,Gross Scheduled Rent,2024-06,2024-06-01,260.214,Pooler Station,2024.0,June,False
Pooler Station - CRES,Vacancy,2024-06,2024-06-01,-37.01554,Pooler Station,2024.0,June,True
Pooler Station - CRES,Non Revenue Units,2024-06,2024-06-01,-3.345,Pooler Station,2024.0,June,True
Pooler Station - CRES,Concessions,2024-06,2024-06-01,-4.3,Pooler Station,2024.0,June,True
Pooler Station - CRES,Delinquency,2024-06,2024-06-01,7.8508000000000004,Pooler Station,2024.0,June,False
Pooler Station - CRES,Effective Rental Income,2024-06,2024-06-01,223.40426,Pooler Station,2024.0,June,False
Pooler Station - CRES,Parking Garage Income,2024-06,2024-06-01,0.5,Pooler Station,2024.0,June,False
Pooler Station - CRES,Utility Income,2024-06,2024-06-01,0.04947,Pooler Station,2024.0,June,False
Pooler Station - CRES,Other - Income,2024-06,2024-06-01,26.71696,Pooler Station,2024.0,June,False
Pooler Station - CRES,Total Other Income,2024-06,2024-06-01,27.26643,Pooler Station,2024.0,June,False
Pooler Station - CRES,Net Eff. Gross Income,2024-06,2024-06-01,250.67068999999998,Pooler Station,2024.0,June,False
Pooler Station - CRES,General & Admin.,2024-06,2024-06-01,-5.89578,Pooler Station,2024.0,June,True
Pooler Station - CRES,Management Fee,2024-06,2024-06-01,-5.81292,Pooler Station,2024.0,June,True
Pooler Station - CRES,Payroll,2024-06,2024-06-01,-19.93824,Pooler Station,2024.0,June,True
Pooler Station - CRES,Insurance,2024-06,2024-06-01,-10.94566,Pooler Station,2024.0,June,True
Pooler Station - CRES,Property Taxes,2024-06,2024-06-01,-17.6784,Pooler Station,2024.0,June,True
Pooler Station - CRES,Leasing & Marketing,2024-06,2024-06-01,-6.999,Pooler Station,2024.0,June,True
Pooler Station - CRES,Professional fees,2024-06,2024-06-01,0.0,Pooler Station,2024.0,June,False
Pooler Station - CRES,Landscaping,2024-06,2024-06-01,-2.756,Pooler Station,2024.0,June,True
Pooler Station - CRES,Security & Life Safety,2024-06,2024-06-01,0.0,Pooler Station,2024.0,June,False
Pooler Station - CRES,Repairs & Maintenance,2024-06,2024-06-01,2.8065100000000003,Pooler Station,2024.0,June,False
Pooler Station - CRES,Unit T/O Refurbishment,2024-06,2024-06-01,-1.105,Pooler Station,2024.0,June,True
Pooler Station - CRES,Utilities,2024-06,2024-06-01,-3.1327800000000003,Pooler Station,2024.0,June,True
Pooler Station - CRES,Trash Removal,2024-06,2024-06-01,-4.0110600000000005,Pooler Station,2024.0,June,True
Pooler Station - CRES,Miscellaneous,2024-06,2024-06-01,0.0,Pooler Station,2024.0,June,False
Pooler Station - CRES,Other - Expense,2024-06,2024-06-01,0.0,Pooler Station,2024.0,June,False
Pooler Station - CRES,Total Expense,2024-06,2024-06-01,-75.46833,Pooler Station,2024.0,June,True
Pooler Station - CRES,EBITDA (NOI),2024-06,2024-06-01,175.20236,Pooler Station,2024.0,June,False
Pooler Station - CRES,Repl. Reserve Fund,2024-06,2024-06-01,-14.98822,Pooler Station,2024.0,June,True
Pooler Station - CRES,State Franchise Fee,2024-06,2024-06-01,0.0,Pooler Station,2024.0,June,False
Pooler Station - CRES,Partnership Professional Fees,2024-06,2024-06-01,-13.96806,Pooler Station,2024.0,June,True
Pooler Station - CRES,Asset Management Fees,2024-06,2024-06-01,0.0,Pooler Station,2024.0,June,False
Pooler Station - CRES,Debt Service,2024-06,2024-06-01,-133.95997999999997,Pooler Station,2024.0,June,True
Pooler Station - CRES,Other - Below Line,2024-06,2024-06-01,0.0,Pooler Station,2024.0,June,False
Pooler Station - CRES,Total Below Line,2024-06,2024-06-01,-162.91625999999997,Pooler Station,2024.0,June,True
Pooler Station - CRES,Renovations,2024-06,2024-06-01,0.0,Pooler Station,2024.0,June,False
Pooler Station - CRES,Monthly Cash Flow,2024-06,2024-06-01,12.286100000000033,Pooler Station,2024.0,June,False
Pooler Station - CRES,Total Cash,2024-06,2024-06-01,0.0,Pooler Station,2024.0,June,False
Pooler Station - CRES,Property Asking Rent,2024-07,2024-07-01,281.795,Pooler Station,2024.0,July,False
Pooler Station - CRES,Loss to lease,2024-07,2024-07-01,-27.597,Pooler Station,2024.0,July,True
Pooler Station - CRES,Gross Scheduled Rent,2024-07,2024-07-01,254.198,Pooler Station,2024.0,July,False
Pooler Station - CRES,Vacancy,2024-07,2024-07-01,-36.58746,Pooler Station,2024.0,July,True
Pooler Station - CRES,Non Revenue Units,2024-07,2024-07-01,-1.41167,Pooler Station,2024.0,July,True
Pooler Station - CRES,Concessions,2024-07,2024-07-01,-4.8,Pooler Station,2024.0,July,True
Pooler Station - CRES,Delinquency,2024-07,2024-07-01,-24.78608,Pooler Station,2024.0,July,True
Pooler Station - CRES,Effective Rental Income,2024-07,2024-07-01,186.61279000000002,Pooler Station,2024.0,July,False
Pooler Station - CRES,Parking Garage Income,2024-07,2024-07-01,0.5,Pooler Station,2024.0,July,False
Pooler Station - CRES,Utility Income,2024-07,2024-07-01,0.0867,Pooler Station,2024.0,July,False
Pooler Station - CRES,Other - Income,2024-07,2024-07-01,8.851619999999999,Pooler Station,2024.0,July,False
Pooler Station - CRES,Total Other Income,2024-07,2024-07-01,9.43832,Pooler Station,2024.0,July,False
Pooler Station - CRES,Net Eff. Gross Income,2024-07,2024-07-01,196.05111000000002,Pooler Station,2024.0,July,False
Pooler Station - CRES,General & Admin.,2024-07,2024-07-01,-5.3894,Pooler Station,2024.0,July,True
Pooler Station - CRES,Management Fee,2024-07,2024-07-01,-5.49065,Pooler Station,2024.0,July,True
Pooler Station - CRES,Payroll,2024-07,2024-07-01,-19.70044,Pooler Station,2024.0,July,True
Pooler Station - CRES,Insurance,2024-07,2024-07-01,-10.94566,Pooler Station,2024.0,July,True
Pooler Station - CRES,Property Taxes,2024-07,2024-07-01,-20.7348,Pooler Station,2024.0,July,True
Pooler Station - CRES,Leasing & Marketing,2024-07,2024-07-01,-6.265,Pooler Station,2024.0,July,True
Pooler Station - CRES,Professional fees,2024-07,2024-07-01,0.0,Pooler Station,2024.0,July,False
Pooler Station - CRES,Landscaping,2024-07,2024-07-01,-3.465,Pooler Station,2024.0,July,True
Pooler Station - CRES,Security & Life Safety,2024-07,2024-07-01,0.0,Pooler Station,2024.0,July,False
Pooler Station - CRES,Repairs & Maintenance,2024-07,2024-07-01,-3.55651,Pooler Station,2024.0,July,True
Pooler Station - CRES,Unit T/O Refurbishment,2024-07,2024-07-01,-1.5,Pooler Station,2024.0,July,True
Pooler Station - CRES,Utilities,2024-07,2024-07-01,-3.94619,Pooler Station,2024.0,July,True
Pooler Station - CRES,Trash Removal,2024-07,2024-07-01,-3.89154,Pooler Station,2024.0,July,True
Pooler Station - CRES,Miscellaneous,2024-07,2024-07-01,0.0,Pooler Station,2024.0,July,False
Pooler Station - CRES,Other - Expense,2024-07,2024-07-01,0.0,Pooler Station,2024.0,July,False
Pooler Station - CRES,Total Expense,2024-07,2024-07-01,-84.88519000000001,Pooler Station,2024.0,July,True
Pooler Station - CRES,EBITDA (NOI),2024-07,2024-07-01,111.16592000000001,Pooler Station,2024.0,July,False
Pooler Station - CRES,Repl. Reserve Fund,2024-07,2024-07-01,-8.01155,Pooler Station,2024.0,July,True
Pooler Station - CRES,State Franchise Fee,2024-07,2024-07-01,0.0,Pooler Station,2024.0,July,False
Pooler Station - CRES,Partnership Professional Fees,2024-07,2024-07-01,-3.44559,Pooler Station,2024.0,July,True
Pooler Station - CRES,Asset Management Fees,2024-07,2024-07-01,0.0,Pooler Station,2024.0,July,False
Pooler Station - CRES,Debt Service,2024-07,2024-07-01,-148.88118000000003,Pooler Station,2024.0,July,True
Pooler Station - CRES,Other - Below Line,2024-07,2024-07-01,0.0,Pooler Station,2024.0,July,False
Pooler Station - CRES,Total Below Line,2024-07,2024-07-01,-160.33832000000004,Pooler Station,2024.0,July,True
Pooler Station - CRES,Renovations,2024-07,2024-07-01,0.0,Pooler Station,2024.0,July,False
Pooler Station - CRES,Monthly Cash Flow,2024-07,2024-07-01,-49.172400000000025,Pooler Station,2024.0,July,True
Pooler Station - CRES,Total Cash,2024-07,2024-07-01,0.0,Pooler Station,2024.0,July,False
Pooler Station - CRES,Property Asking Rent,2024-08,2024-08-01,281.795,Pooler Station,2024.0,August,False
Pooler Station - CRES,Loss to lease,2024-08,2024-08-01,-26.675,Pooler Station,2024.0,August,True
Pooler Station - CRES,Gross Scheduled Rent,2024-08,2024-08-01,255.12,Pooler Station,2024.0,August,False
Pooler Station - CRES,Vacancy,2024-08,2024-08-01,-39.36872,Pooler Station,2024.0,August,True
Pooler Station - CRES,Non Revenue Units,2024-08,2024-08-01,-1.895,Pooler Station,2024.0,August,True
Pooler Station - CRES,Concessions,2024-08,2024-08-01,-4.44,Pooler Station,2024.0,August,True
Pooler Station - CRES,Delinquency,2024-08,2024-08-01,-15.2273,Pooler Station,2024.0,August,True
Pooler Station - CRES,Effective Rental Income,2024-08,2024-08-01,194.18898000000002,Pooler Station,2024.0,August,False
Pooler Station - CRES,Parking Garage Income,2024-08,2024-08-01,0.5,Pooler Station,2024.0,August,False
Pooler Station - CRES,Utility Income,2024-08,2024-08-01,0.98902,Pooler Station,2024.0,August,False
Pooler Station - CRES,Other - Income,2024-08,2024-08-01,12.54957,Pooler Station,2024.0,August,False
Pooler Station - CRES,Total Other Income,2024-08,2024-08-01,14.03859,Pooler Station,2024.0,August,False
Pooler Station - CRES,Net Eff. Gross Income,2024-08,2024-08-01,208.22757000000001,Pooler Station,2024.0,August,False
Pooler Station - CRES,General & Admin.,2024-08,2024-08-01,-6.487000000000001,Pooler Station,2024.0,August,True
Pooler Station - CRES,Management Fee,2024-08,2024-08-01,-5.93994,Pooler Station,2024.0,August,True
Pooler Station - CRES,Payroll,2024-08,2024-08-01,-27.65533,Pooler Station,2024.0,August,True
Pooler Station - CRES,Insurance,2024-08,2024-08-01,-10.94566,Pooler Station,2024.0,August,True
Pooler Station - CRES,Property Taxes,2024-08,2024-08-01,-18.20075,Pooler Station,2024.0,August,True
Pooler Station - CRES,Leasing & Marketing,2024-08,2024-08-01,-6.37838,Pooler Station,2024.0,August,True
Pooler Station - CRES,Professional fees,2024-08,2024-08-01,0.0,Pooler Station,2024.0,August,False
Pooler Station - CRES,Landscaping,2024-08,2024-08-01,-3.376,Pooler Station,2024.0,August,True
Pooler Station - CRES,Security & Life Safety,2024-08,2024-08-01,0.0,Pooler Station,2024.0,August,False
Pooler Station - CRES,Repairs & Maintenance,2024-08,2024-08-01,-3.70076,Pooler Station,2024.0,August,True
Pooler Station - CRES,Unit T/O Refurbishment,2024-08,2024-08-01,-1.6,Pooler Station,2024.0,August,True
Pooler Station - CRES,Utilities,2024-08,2024-08-01,-8.81661,Pooler Station,2024.0,August,True
Pooler Station - CRES,Trash Removal,2024-08,2024-08-01,-4.138199999999999,Pooler Station,2024.0,August,True
Pooler Station - CRES,Miscellaneous,2024-08,2024-08-01,0.0,Pooler Station,2024.0,August,False
Pooler Station - CRES,Other - Expense,2024-08,2024-08-01,0.0,Pooler Station,2024.0,August,False
Pooler Station - CRES,Total Expense,2024-08,2024-08-01,-97.23862999999999,Pooler Station,2024.0,August,True
Pooler Station - CRES,EBITDA (NOI),2024-08,2024-08-01,110.98894000000003,Pooler Station,2024.0,August,False
Pooler Station - CRES,Repl. Reserve Fund,2024-08,2024-08-01,-6.0269699999999995,Pooler Station,2024.0,August,True
Pooler Station - CRES,State Franchise Fee,2024-08,2024-08-01,0.0,Pooler Station,2024.0,August,False
Pooler Station - CRES,Partnership Professional Fees,2024-08,2024-08-01,-7.41151,Pooler Station,2024.0,August,True
Pooler Station - CRES,Asset Management Fees,2024-08,2024-08-01,0.0,Pooler Station,2024.0,August,False
Pooler Station - CRES,Debt Service,2024-08,2024-08-01,-128.3532,Pooler Station,2024.0,August,True
Pooler Station - CRES,Other - Below Line,2024-08,2024-08-01,0.0,Pooler Station,2024.0,August,False
Pooler Station - CRES,Total Below Line,2024-08,2024-08-01,-141.79167999999999,Pooler Station,2024.0,August,True
Pooler Station - CRES,Renovations,2024-08,2024-08-01,0.0,Pooler Station,2024.0,August,False
Pooler Station - CRES,Monthly Cash Flow,2024-08,2024-08-01,-30.802739999999957,Pooler Station,2024.0,August,True
